"No.","Time","Delta","Source","Destination","Protocol","Length","Src Port","Dst Port","Info"
"880","28.507330","0.033160","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"881","28.540097","0.032767","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"882","28.573761","0.033664","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"883","28.606814","0.033053","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"884","28.640113","0.033299","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"885","28.673928","0.033815","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"886","28.707473","0.033545","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"887","28.740616","0.033143","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"888","28.772354","0.031738","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"889","28.805512","0.033158","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"890","28.839267","0.033755","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"891","28.839332","0.000065","192.168.21.67","236.10.10.10","PSN","109","59993","56565","59993  >  56565 Len=77"
"892","28.874382","0.035050","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"893","28.907436","0.033054","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"894","28.939945","0.032509","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"895","28.973428","0.033483","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"896","29.007628","0.034200","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"897","29.041274","0.033646","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"898","29.073711","0.032437","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"899","29.107050","0.033339","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"900","29.140526","0.033476","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"901","29.174606","0.034080","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"902","29.207676","0.033070","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"903","29.241093","0.033417","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"904","29.274499","0.033406","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"905","29.307558","0.033059","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"906","29.340745","0.033187","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"907","29.373447","0.032702","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"908","29.407048","0.033601","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"909","29.440638","0.033590","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"910","29.474213","0.033575","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"911","29.507284","0.033071","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"912","29.540413","0.033129","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"913","29.574852","0.034439","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"914","29.607862","0.033010","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"915","29.640998","0.033136","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"916","29.674365","0.033367","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"917","29.708224","0.033859","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"918","29.741772","0.033548","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"919","29.774554","0.032782","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"920","29.808774","0.034220","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"921","29.842108","0.033334","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"922","29.875582","0.033474","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"923","29.908440","0.032858","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"924","29.941549","0.033109","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"925","29.975329","0.033780","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"926","30.008454","0.033125","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"927","30.041300","0.032846","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"928","30.074450","0.033150","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"929","30.108177","0.033727","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"930","30.142053","0.033876","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"931","30.174898","0.032845","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"932","30.208022","0.033124","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"933","30.242537","0.034515","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"934","30.276287","0.033750","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"935","30.310603","0.034316","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"936","30.343808","0.033205","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"937","30.376108","0.032300","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"938","30.409203","0.033095","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"939","30.441847","0.032644","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"940","30.474475","0.032628","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"941","30.507583","0.033108","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"942","30.541766","0.034183","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"943","30.576049","0.034283","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"944","30.609094","0.033045","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"945","30.642517","0.033423","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"946","30.675605","0.033088","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"947","30.708481","0.032876","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"948","30.742817","0.034336","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"949","30.776007","0.033190","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"950","30.809154","0.033147","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"951","30.842420","0.033266","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"952","30.874920","0.032500","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"953","30.908399","0.033479","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"954","30.924166","0.015767","192.168.21.67","236.10.10.10","PSN","109","59993","56565","59993  >  56565 Len=77"
"955","30.941840","0.017674","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"956","30.974248","0.032408","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"957","31.007707","0.033459","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"958","31.040876","0.033169","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"959","31.073808","0.032932","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"960","31.107051","0.033243","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"961","31.140513","0.033462","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"962","31.173368","0.032855","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"963","31.206439","0.033071","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"964","31.238575","0.032136","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"965","31.271927","0.033352","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"966","31.305237","0.033310","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"967","31.338057","0.032820","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"968","31.370674","0.032617","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"969","31.404009","0.033335","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"970","31.437375","0.033366","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"971","31.470639","0.033264","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"972","31.503372","0.032733","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"973","31.536485","0.033113","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"974","31.569862","0.033377","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"975","31.602966","0.033104","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"976","31.636271","0.033305","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"977","31.670011","0.033740","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"978","31.703646","0.033635","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"979","31.736761","0.033115","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"980","31.769953","0.033192","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"981","31.803224","0.033271","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"982","31.836308","0.033084","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"983","31.867736","0.031428","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"984","31.899890","0.032154","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"985","31.933024","0.033134","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"986","31.965588","0.032564","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"987","31.998384","0.032796","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"988","32.031719","0.033335","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"989","32.064631","0.032912","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"990","32.098169","0.033538","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"991","32.131221","0.033052","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"992","32.164483","0.033262","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"993","32.197617","0.033134","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"994","32.230818","0.033201","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"995","32.263960","0.033142","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"996","32.295046","0.031086","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"997","32.328917","0.033871","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"998","32.363145","0.034228","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"999","32.395946","0.032801","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1000","32.429737","0.033791","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1001","32.463424","0.033687","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1002","32.496614","0.033190","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1003","32.528733","0.032119","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1004","32.561536","0.032803","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1005","32.595213","0.033677","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1006","32.628269","0.033056","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1007","32.661466","0.033197","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1008","32.694649","0.033183","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1009","32.728159","0.033510","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1010","32.761091","0.032932","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1011","32.794095","0.033004","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1012","32.827339","0.033244","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1013","32.860677","0.033338","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1014","32.891135","0.030458","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1015","32.924290","0.033155","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1016","32.956358","0.032068","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1017","32.989488","0.033130","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1018","32.989531","0.000043","192.168.21.67","236.10.10.10","PSN","109","59993","56565","59993  >  56565 Len=77"
"1019","33.022766","0.033235","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1020","33.055979","0.033213","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1021","33.088888","0.032909","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1022","33.122305","0.033417","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1023","33.155584","0.033279","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1024","33.187778","0.032194","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1025","33.220958","0.033180","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1026","33.257246","0.036288","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1027","33.291097","0.033851","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1028","33.323927","0.032830","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1029","33.357882","0.033955","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1030","33.391412","0.033530","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1031","33.424526","0.033114","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1032","33.460148","0.035622","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1033","33.492383","0.032235","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1034","33.524735","0.032352","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1035","33.557896","0.033161","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1036","33.591061","0.033165","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1037","33.624210","0.033149","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1038","33.657405","0.033195","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1039","33.690641","0.033236","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1040","33.722712","0.032071","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1041","33.754849","0.032137","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1042","33.787105","0.032256","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1043","33.820263","0.033158","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1044","33.853507","0.033244","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1045","33.886251","0.032744","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1046","33.919699","0.033448","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1047","33.952682","0.032983","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1048","33.985537","0.032855","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1049","34.018657","0.033120","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1050","34.051919","0.033262","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1051","34.085068","0.033149","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1052","34.118291","0.033223","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1053","34.149569","0.031278","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1054","34.182725","0.033156","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1055","34.214813","0.032088","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1056","34.248057","0.033244","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1057","34.281262","0.033205","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1058","34.313616","0.032354","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1059","34.346757","0.033141","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1060","34.378809","0.032052","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1061","34.412777","0.033968","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1062","34.446796","0.034019","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1063","34.480415","0.033619","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1064","34.513510","0.033095","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1065","34.545968","0.032458","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1066","34.579220","0.033252","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1067","34.611848","0.032628","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1068","34.644551","0.032703","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1069","34.677901","0.033350","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1070","34.712042","0.034141","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1071","34.745315","0.033273","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1072","34.779179","0.033864","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1073","34.811389","0.032210","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1074","34.844629","0.033240","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1075","34.877957","0.033328","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1076","34.911925","0.033968","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1077","34.945337","0.033412","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1078","34.980434","0.035097","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1079","35.013919","0.033485","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1080","35.047396","0.033477","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1081","35.062479","0.015083","192.168.21.67","236.10.10.10","PSN","109","59993","56565","59993  >  56565 Len=77"
"1082","35.080507","0.018028","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1083","35.113712","0.033205","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1084","35.147263","0.033551","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1085","35.180270","0.033007","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1086","35.213471","0.033201","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1087","35.245517","0.032046","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1088","35.277751","0.032234","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1089","35.309959","0.032208","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1090","35.343179","0.033220","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1091","35.376783","0.033604","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1092","35.409526","0.032743","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1093","35.441658","0.032132","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1094","35.474998","0.033340","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1095","35.508140","0.033142","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1096","35.541322","0.033182","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1097","35.574590","0.033268","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1098","35.607776","0.033186","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1099","35.639936","0.032160","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1100","35.673041","0.033105","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1101","35.706348","0.033307","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1102","35.739467","0.033119","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1103","35.772534","0.033067","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1104","35.805703","0.033169","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1105","35.838881","0.033178","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1106","35.872158","0.033277","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1107","35.905515","0.033357","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1108","35.938918","0.033403","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1109","35.972808","0.033890","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1110","36.005847","0.033039","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1111","36.039049","0.033202","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1112","36.072125","0.033076","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1113","36.105412","0.033287","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1114","36.138532","0.033120","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1115","36.171745","0.033213","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1116","36.203902","0.032157","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1117","36.237085","0.033183","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1118","36.270468","0.033383","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1119","36.303708","0.033240","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1120","36.336798","0.033090","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1121","36.368310","0.031512","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1122","36.401274","0.032964","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1123","36.434421","0.033147","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1124","36.466570","0.032149","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1125","36.502471","0.035901","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1126","36.535770","0.033299","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1127","36.568850","0.033080","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1128","36.602271","0.033421","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1129","36.634325","0.032054","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"1130","36.666628","0.032303","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
